mag_x (uT),mag_y (uT),mag_z (uT)
3.252320834396516602e+01,-3.597299754987929088e+00,3.769050723251606883e+01
3.251490390670229402e+01,-3.612728974524225478e+00,3.771221973870864019e+01
3.254070521814416139e+01,-3.610424158865414679e+00,3.772342266205632910e+01
3.253551499559844729e+01,-3.613425232914569740e+00,3.770525933499098414e+01
3.251591738618964911e+01,-3.590142134645100569e+00,3.769890365924279507e+01
3.252814460142523245e+01,-3.605792247913499171e+00,3.771769277858894753e+01
3.250657300408951045e+01,-3.618449103234842035e+00,3.770863313005362016e+01
3.251019521167711446e+01,-3.629258762317997711e+00,3.769680143439374120e+01
3.253666883304033064e+01,-3.620313587957889379e+00,3.770244537401364227e+01
3.253137252798457268e+01,-3.596909703768873534e+00,3.771695117299422861e+01
3.250788253467174371e+01,-3.608691648375557115e+00,3.770977519924600330e+01
3.252807075538078152e+01,-3.610383516479857224e+00,3.769728667344986661e+01
3.251639722929792953e+01,-3.624351171876100786e+00,3.770274592085730347e+01
3.251532130913732743e+01,-3.612505913165978910e+00,3.768987134240346393e+01
3.252384111811563372e+01,-3.602573421259730679e+00,3.771234541169891941e+01
3.251867768682760840e+01,-3.603759714717433837e+00,3.771073730159838533e+01
3.253453932812302440e+01,-3.606524216209820999e+00,3.770884424949802849e+01
3.251418851959298451e+01,-3.611934440082007480e+00,3.770396387369530089e+01
3.250383914447302658e+01,-3.595590973439143578e+00,3.771049639234895778e+01
3.250998333491761372e+01,-3.592544585656839207e+00,3.771525463819531865e+01
3.251806989298701467e+01,-3.598740674680959373e+00,3.770900613941669377e+01
3.251868369857022856e+01,-3.615572377003090310e+00,3.770965581779118736e+01
3.251297666620445881e+01,-3.599300316134807165e+00,3.770165317775178693e+01
3.252191498741937892e+01,-3.610361022666377373e+00,3.770754007393801288e+01
3.251038487705611146e+01,-3.610834093169386083e+00,3.771141753352496551e+01
3.252246837690660897e+01,-3.611915931607876828e+00,3.769120020016816852e+01
3.253154611762479931e+01,-3.600457763833818436e+00,3.769998376283554364e+01
3.252115998799391861e+01,-3.598327132959280750e+00,3.770574199509144364e+01
3.252254168546981816e+01,-3.614458219177836273e+00,3.770188470396236369e+01
3.251054417445461553e+01,-3.619996375768017138e+00,3.769981327780392633e+01
3.250360261199593026e+01,-3.614170383410540310e+00,3.771427576569334406e+01
3.253032699486224288e+01,-3.616217680008176671e+00,3.770821345072490516e+01
3.251876084006563161e+01,-3.598605400474870653e+00,3.770805882976200962e+01
3.252270250200940893e+01,-3.626641908381889934e+00,3.771214240661821293e+01
3.252133541767967984e+01,-3.607223776656067749e+00,3.769169852937360332e+01
3.252543892487111776e+01,-3.623157232746107681e+00,3.770119937379008945e+01
3.252596395123233464e+01,-3.604343705283261645e+00,3.770335998891482632e+01
3.252331434294431745e+01,-3.592892696215415960e+00,3.769623391104292409e+01
3.252323693788321179e+01,-3.600235571174966509e+00,3.769333837536009213e+01
3.249598452927967429e+01,-3.626310931178656549e+00,3.771065836821747297e+01
3.252177015165439400e+01,-3.612386960496905886e+00,3.770242972440340878e+01
3.250949017410296449e+01,-3.602007145194232596e+00,3.771286568146167895e+01
3.252692883737138629e+01,-3.617255860497174513e+00,3.770174733569215419e+01
3.250145594539883120e+01,-3.617355278860713508e+00,3.770811516992313983e+01
3.252768654693270634e+01,-3.617174654992705740e+00,3.770848394468982434e+01
3.252358767405061002e+01,-3.611310976590579092e+00,3.770086995389755913e+01
3.249930312928686504e+01,-3.618393714594598354e+00,3.768340344604953174e+01
3.253630729272850886e+01,-3.605835712559045003e+00,3.770656031652658413e+01
3.251622508019466551e+01,-3.591111483293890849e+00,3.770698288914084628e+01
3.252451423113912909e+01,-3.618571801587227910e+00,3.769147127557611299e+01
3.251129185749494610e+01,-3.606043067301333505e+00,3.770716326288625453e+01
3.251769676297983125e+01,-3.624622728890400047e+00,3.767745381159615192e+01
3.252022671096598572e+01,-3.607771718504778402e+00,3.770031485161570117e+01
3.251485733392766520e+01,-3.620690121968619835e+00,3.771823746738978400e+01
3.254722177753249923e+01,-3.623869296262764550e+00,3.770207969985298746e+01
3.252363719674301024e+01,-3.597039252458909875e+00,3.769706139925974497e+01
3.252087418904881844e+01,-3.625308042340420034e+00,3.770239256050325594e+01
3.253733178743561893e+01,-3.602895141159526027e+00,3.770747765642515503e+01
3.250447221447738855e+01,-3.603406244571693673e+00,3.769844854949518265e+01
3.251548667930941861e+01,-3.616276079065358751e+00,3.769633708983725029e+01
3.251115737539331008e+01,-3.620824654766831241e+00,3.770121225157529921e+01
3.251264922651056111e+01,-3.590820412420343555e+00,3.772267482197499788e+01
3.253398020160001636e+01,-3.609322744401178618e+00,3.768874406644761166e+01
3.251073044353145036e+01,-3.617962790362809322e+00,3.769535483338353288e+01
3.252420505315516408e+01,-3.608170907619452361e+00,3.770709999656885714e+01
3.251334201284005587e+01,-3.594946032471790343e+00,3.770879817333435113e+01
3.252361208306663798e+01,-3.612465361857238655e+00,3.770430281617890955e+01
3.250866070591169432e+01,-3.594750695964949117e+00,3.771666613601156115e+01
3.252594099894020729e+01,-3.597946743174325945e+00,3.771012976526989746e+01
3.251042394711609518e+01,-3.584447708981824299e+00,3.770218771282658565e+01
3.252139573301762709e+01,-3.603849430277821231e+00,3.770863318590742352e+01
3.252959248781101564e+01,-3.594605573829892098e+00,3.769777027288841253e+01
3.252069442800330989e+01,-3.629397337923967015e+00,3.771281606009238629e+01
3.252139036210685674e+01,-3.590335657438289640e+00,3.768919830768047063e+01
3.251388349278019518e+01,-3.623736893980812557e+00,3.770553774830008109e+01
3.252382539583312138e+01,-3.607408937301841867e+00,3.771251266647875866e+01
3.252703466475851002e+01,-3.612660119006421588e+00,3.768403115221915556e+01
3.252368778184533227e+01,-3.625597119064071894e+00,3.769700693142294767e+01
3.251610140669392024e+01,-3.613301353942747429e+00,3.770671258855685437e+01
3.251656916180920831e+01,-3.625852713728039411e+00,3.770873097156907505e+01
3.250895574164722035e+01,-3.617563132448046836e+00,3.769401037730422388e+01
3.253150083195973963e+01,-3.612521020088902635e+00,3.769132300587778417e+01
3.250845275263569079e+01,-3.614561081275490473e+00,3.770659168387629023e+01
3.252327293074533543e+01,-3.600736053416217164e+00,3.770073072913309176e+01
3.252361984757663294e+01,-3.611751100770598910e+00,3.769214295012162808e+01
3.252296108638426375e+01,-3.619247346124196962e+00,3.769691339409006048e+01
3.251830048566051090e+01,-3.609823350884938442e+00,3.770487400870010930e+01
3.251481104800658528e+01,-3.607515958145761203e+00,3.770435769245074908e+01
3.251798370514475067e+01,-3.617745575516232659e+00,3.768147514537631793e+01
3.252692553488549265e+01,-3.603770488975488018e+00,3.771461886755989212e+01
3.251930124838361991e+01,-3.613758808215270957e+00,3.769515445907321549e+01
3.252988967684268573e+01,-3.623570775898417473e+00,3.769110802652067349e+01
3.253066533767245261e+01,-3.623217477763285732e+00,3.770569687240965351e+01
3.251745442234663841e+01,-3.626591418265411537e+00,3.770834678662016870e+01
3.252157426014214536e+01,-3.595557676431376581e+00,3.769409547824768936e+01
3.252064273230479330e+01,-3.602995168021746686e+00,3.773287672735983733e+01
3.251909852917954424e+01,-3.610922486057984937e+00,3.770359750900907869e+01
3.251944922193153076e+01,-3.624380367301119232e+00,3.773165741347657587e+01
3.252253554952615389e+01,-3.604792029730559122e+00,3.769285818301283797e+01
3.253238454641856947e+01,-3.585126377827688060e+00,3.771724109760140919e+01
3.252178346215564630e+01,-3.594947200309294821e+00,3.770172128562798264e+01
3.252822340978100613e+01,-3.618852147708108369e+00,3.769675232852073066e+01
3.252892765404002517e+01,-3.612002796481106781e+00,3.770067016220767897e+01
3.252473064411312720e+01,-3.632449151754346683e+00,3.770692415425119037e+01
3.251866861968805722e+01,-3.601118466507978511e+00,3.768623651524949736e+01
3.252051007797076920e+01,-3.621089610480106469e+00,3.771523248194421285e+01
3.251027107939555094e+01,-3.600307282086846694e+00,3.769316915602079376e+01
3.253404029156912713e+01,-3.616948084943675035e+00,3.770530098178896594e+01
3.252382797995373664e+01,-3.592764330568410713e+00,3.769781331486247922e+01
3.249994697588905268e+01,-3.619133771133411948e+00,3.771862086467944408e+01
3.252338430907202849e+01,-3.610676803500035170e+00,3.770634008755612854e+01
3.252472333437383156e+01,-3.619693272262136663e+00,3.769378549642311071e+01
3.252806013682300801e+01,-3.600880829383787951e+00,3.770133797688209398e+01
3.252951012959591282e+01,-3.609311418446271791e+00,3.770236292059846051e+01
3.252992620694300285e+01,-3.611327003397049928e+00,3.771444172179334942e+01
3.251441438192954791e+01,-3.602870805028379753e+00,3.770704167190209688e+01
3.251700626760126056e+01,-3.610493657786258748e+00,3.769853987043626375e+01
3.250158035862101968e+01,-3.619100290406234155e+00,3.770209532350570925e+01
3.252213232221612316e+01,-3.595241605728803247e+00,3.770651312493607321e+01
3.253215054028003550e+01,-3.600588723024718885e+00,3.771413622488790907e+01
3.252007656920849143e+01,-3.613322037016903909e+00,3.771372390389149132e+01
3.251940742430701192e+01,-3.601944314156401816e+00,3.770880718017655653e+01
3.251415471456936501e+01,-3.608357102966748720e+00,3.769814202849175189e+01
3.251786883253171112e+01,-3.600931090883852992e+00,3.770352595988074285e+01
3.254057424987986735e+01,-3.608583864915469785e+00,3.768849209589905058e+01
3.251132347696328395e+01,-3.602891213954638516e+00,3.770582672973952754e+01
3.250520918694727612e+01,-3.618210555731581568e+00,3.770879198673068089e+01
3.252787883052778994e+01,-3.628832216514731535e+00,3.769538751406663124e+01
3.250916136672269374e+01,-3.597627273982852536e+00,3.770730006429748471e+01
3.254147095338765183e+01,-3.608923723129167982e+00,3.770749380002952478e+01
3.252607156543181333e+01,-3.613329893309107366e+00,3.770440869809535656e+01
3.251315934051678624e+01,-3.591383356972112306e+00,3.770481940570501678e+01
3.251110337824871266e+01,-3.591560500471210560e+00,3.770202353031568521e+01
3.252028982498050880e+01,-3.603602135518691796e+00,3.770000451938774688e+01
3.252379537173755608e+01,-3.602417608019555573e+00,3.770137018690235209e+01
3.252315698898189567e+01,-3.607786754039766119e+00,3.770659969605650019e+01
3.252426676195658928e+01,-3.614337835590999859e+00,3.769988205639095469e+01
3.252874178504115577e+01,-3.604097476791455534e+00,3.770091073616427479e+01
3.253203498407944494e+01,-3.608019935748160822e+00,3.770896218181676574e+01
3.252963830035503889e+01,-3.615784796572774962e+00,3.769769718086304522e+01
3.251669841125718818e+01,-3.601614228593982059e+00,3.769878724883701437e+01
3.250490529118569327e+01,-3.612672748188611394e+00,3.771497540367442980e+01
3.252853131152342314e+01,-3.614032190930380306e+00,3.769051283227484106e+01
3.250697019942200683e+01,-3.609155317353336834e+00,3.771273427864043981e+01
3.251237475504959917e+01,-3.620779408203332661e+00,3.768908012494920712e+01
3.254112366509187382e+01,-3.607866227059121744e+00,3.771040180166175304e+01
3.253481446083782203e+01,-3.620347206063112111e+00,3.768828820107356847e+01
3.251521199442215249e+01,-3.618852167777491857e+00,3.770128166276781201e+01
3.252458028221931130e+01,-3.606492016932051126e+00,3.769738615927467862e+01
3.250240489444508540e+01,-3.600945180080904251e+00,3.770621406049700397e+01
3.253133867988016448e+01,-3.628576588578702466e+00,3.769244554358795796e+01
3.250587480020534059e+01,-3.612387238955390600e+00,3.769896120411586793e+01
3.250120167273724547e+01,-3.623972154759006692e+00,3.771084597487369194e+01
3.252596785285806646e+01,-3.624261866185867209e+00,3.769168132845727825e+01
3.252344908948816027e+01,-3.616658754143628585e+00,3.767401056984343910e+01
3.251026261220256686e+01,-3.607709738275518330e+00,3.771552885366981656e+01
3.253022401092790261e+01,-3.600011334787994510e+00,3.770515297887855155e+01
3.252317337790821483e+01,-3.623321361338974977e+00,3.768815859331656526e+01
3.252311219981145740e+01,-3.617495534224221210e+00,3.769249917464505018e+01
3.251419378845444896e+01,-3.618995298128091953e+00,3.769025227930093536e+01
3.250914395988496608e+01,-3.607049941448623898e+00,3.769816021258404959e+01
3.252166802490203423e+01,-3.609343198783229845e+00,3.771520686538789136e+01
3.253401570886389749e+01,-3.600456454311661503e+00,3.771083539854569011e+01
3.252559623294969526e+01,-3.603649768847346557e+00,3.770752074936775955e+01
3.251045401033000104e+01,-3.621195414927834033e+00,3.768223512336242464e+01
3.253110802529398171e+01,-3.616394114670283599e+00,3.770034634680614261e+01
3.253362770981316743e+01,-3.612558637528330063e+00,3.770214997346025854e+01
3.251509177083090663e+01,-3.597650953947613139e+00,3.770892434776605029e+01
3.251094773419795558e+01,-3.622421347964192684e+00,3.770223295264445795e+01
3.253475766173087180e+01,-3.597235632807050720e+00,3.771804400930109580e+01
3.251608646484442033e+01,-3.610970598530305775e+00,3.770842976079957509e+01
3.253293897442637217e+01,-3.595778644237988875e+00,3.769437095946530292e+01
3.252657020342210359e+01,-3.609880452057772526e+00,3.768219735803502601e+01
3.251152577080988237e+01,-3.597976096426238168e+00,3.771798699676865851e+01
3.252152542060341744e+01,-3.618373328667416899e+00,3.769063971758917120e+01
3.253593407595455034e+01,-3.612594520916857732e+00,3.771075718454400771e+01
3.251411427904030660e+01,-3.608356016279734124e+00,3.771550236492347352e+01
3.252274308653581159e+01,-3.618135476509544368e+00,3.770285026704267040e+01
3.252081619462200024e+01,-3.610191695576259185e+00,3.769322202004160260e+01
3.251022337930927364e+01,-3.619612464652862904e+00,3.768621553009754876e+01
3.252205899031103087e+01,-3.607410294924490834e+00,3.767870383105456256e+01
3.253514092413698222e+01,-3.587564611873893750e+00,3.771083463780000500e+01
3.252638212488201930e+01,-3.610675327994651074e+00,3.770049431766526027e+01
3.250976076477189025e+01,-3.631626170469681281e+00,3.768792732182343741e+01
3.253252597226255460e+01,-3.589453573010897625e+00,3.771022794425152114e+01
3.252096138979595707e+01,-3.621086017275680913e+00,3.769446754759643170e+01
3.251600853258171497e+01,-3.617438733050797772e+00,3.770493513791672768e+01
3.251645835403145668e+01,-3.588577073013505814e+00,3.767683495430790686e+01
3.251294874485711262e+01,-3.600575160597348834e+00,3.769810215255964891e+01
3.251402254118281832e+01,-3.604476772514002558e+00,3.769901437186650384e+01
3.252021442714415400e+01,-3.611503268676906853e+00,3.770936412420122963e+01
3.251529936115450425e+01,-3.606715737037115677e+00,3.770852656789531920e+01
3.253026084638135984e+01,-3.609989491366097258e+00,3.771122590874035296e+01
3.253048306378701682e+01,-3.606285372336917483e+00,3.769400673123071499e+01
3.253095620461542836e+01,-3.619294868542584531e+00,3.769473349588211875e+01
3.253042162197202458e+01,-3.611529821458589140e+00,3.771092291596798418e+01
3.252335589590671105e+01,-3.592663814768376707e+00,3.770746310650739019e+01
3.252601360764469263e+01,-3.608114196333701340e+00,3.770006351303314318e+01
3.252104104259942829e+01,-3.618652085065953372e+00,3.769501177224009325e+01
3.251319800509382674e+01,-3.601505994538371169e+00,3.768855692463278473e+01
3.252622940939981788e+01,-3.630110489025138776e+00,3.771623098709619626e+01
3.252786533673346980e+01,-3.612573217853298324e+00,3.769204984913593393e+01
3.250922672006214498e+01,-3.610625820994325164e+00,3.771350363162131458e+01
3.252409422132807038e+01,-3.575936091030793573e+00,3.771911567549148714e+01
3.253398578900360860e+01,-3.604036931955270973e+00,3.769259877773848899e+01
3.251968997584203436e+01,-3.616738930598340840e+00,3.769864928886913447e+01
3.252618746322226428e+01,-3.613532769581254911e+00,3.770190066231737092e+01
3.253943342547950124e+01,-3.619994806235282248e+00,3.770894741106957326e+01
3.251877169775261223e+01,-3.614464201577938240e+00,3.769407513919950503e+01
3.253372723577594172e+01,-3.601244387192210183e+00,3.768424159035751586e+01
3.252177221236859594e+01,-3.609067722871651451e+00,3.772058690376866963e+01
3.250949888419217615e+01,-3.605593647246770672e+00,3.771008572775011203e+01
3.252890396307353882e+01,-3.621532829603893777e+00,3.770618477038798488e+01
3.251283380268371559e+01,-3.605691549327400214e+00,3.768930321014205731e+01
3.252968431073298916e+01,-3.604224151677559718e+00,3.772012620641632452e+01
3.252454152562095402e+01,-3.598849599901985385e+00,3.771452235141354947e+01
3.253189067379458521e+01,-3.606287910816417863e+00,3.770130418908883030e+01
3.252040086693200749e+01,-3.608239306214456654e+00,3.770681014627687944e+01
3.252271906966767290e+01,-3.604525321255791059e+00,3.771162201153390470e+01
3.250968824123876288e+01,-3.620636956932968165e+00,3.769504582293242123e+01
3.251799181840804209e+01,-3.600112477731210792e+00,3.770588475596508005e+01
3.251041741360658222e+01,-3.603799035709398968e+00,3.771202400059047477e+01
3.252512249722963134e+01,-3.611106795494082533e+00,3.769702068616044954e+01
3.252910569109081962e+01,-3.599878371527927445e+00,3.769128537710296456e+01
3.253413930001114807e+01,-3.609209049990132367e+00,3.769960383624476208e+01
3.251977165136926828e+01,-3.596388899090146918e+00,3.770750670233736201e+01
3.251757770266369363e+01,-3.603166909132620166e+00,3.770436981277981658e+01
3.250617945441749157e+01,-3.612745160903966024e+00,3.770697121681571673e+01
3.250865701796757889e+01,-3.626957946762078944e+00,3.771062440371701996e+01
3.252355913134897492e+01,-3.596196786016515823e+00,3.770406968818400628e+01
3.253470178760928633e+01,-3.607674564694065111e+00,3.770055329525092702e+01
3.253611830800665672e+01,-3.626001408686668093e+00,3.770037438333429947e+01
3.252969177598475170e+01,-3.599890911758853118e+00,3.770304133025449289e+01
3.253913799082091884e+01,-3.600303248342323403e+00,3.771204015469464110e+01
3.251080085497353167e+01,-3.610034738015625688e+00,3.770104258427893029e+01
3.251594778426644439e+01,-3.613019672349461864e+00,3.770005280560154404e+01
3.252821842744864256e+01,-3.584759495568016874e+00,3.770251256353085267e+01
3.252164782958836753e+01,-3.608869902758409243e+00,3.771327062247064532e+01
3.252263860796413297e+01,-3.605266544411658725e+00,3.771447923542269365e+01
3.250514687910617795e+01,-3.629696123825122633e+00,3.770789349170760119e+01
3.250560486392279103e+01,-3.604376146087157284e+00,3.771826175910692314e+01
3.252375026808513070e+01,-3.620175023481015941e+00,3.769924950308514866e+01
3.252575556473269813e+01,-3.622400028371155933e+00,3.770499949952178298e+01
3.253638961718539235e+01,-3.622284122031685261e+00,3.769680236070803403e+01
3.252105280802379639e+01,-3.612582308847651191e+00,3.771015941134211857e+01
3.250649028668039620e+01,-3.597893261607374882e+00,3.769283098862911885e+01
3.253113334478410223e+01,-3.608838242695207033e+00,3.768872382422460277e+01
3.250543607207152519e+01,-3.595778760468795188e+00,3.770680976486870151e+01
3.250467261329687574e+01,-3.614687872272070113e+00,3.770985322840972742e+01
3.253257206759334252e+01,-3.592695934206682651e+00,3.770932267428528917e+01
3.251420308133968717e+01,-3.613503608875797024e+00,3.770000410898870769e+01
3.251613345097393193e+01,-3.617326524310822577e+00,3.771120850103156386e+01
3.253070109793671350e+01,-3.589566437567340174e+00,3.771022378289339372e+01
3.252942622611244872e+01,-3.603408818706656636e+00,3.770378271138532966e+01
3.252238537063855262e+01,-3.611376287591037126e+00,3.769235443146451559e+01
3.252252447068617869e+01,-3.606190536400389224e+00,3.768586116310071077e+01
3.253606209105509350e+01,-3.604692215091947816e+00,3.770814866500369789e+01
3.251674273854749941e+01,-3.606203201415418835e+00,3.768593878272341868e+01
3.251396121682821416e+01,-3.620642476412947453e+00,3.768516368897081747e+01
3.253479657986208906e+01,-3.605200045840537548e+00,3.771173240824018080e+01
3.251218386002489069e+01,-3.601984254272089458e+00,3.769774579869901743e+01
3.252932435251985765e+01,-3.598870615321743571e+00,3.769502715713173302e+01
3.251221674983493415e+01,-3.604786544019335182e+00,3.770998457374818003e+01
3.251526117278395134e+01,-3.624343891402296070e+00,3.770487254187916903e+01
3.253043667234895508e+01,-3.614915490220084404e+00,3.771459651357831433e+01
3.252553584441001533e+01,-3.575976467097631950e+00,3.769767648090680723e+01
3.251118608811366784e+01,-3.600778666146945639e+00,3.768989173843382900e+01
3.251497976340457541e+01,-3.601950973461862215e+00,3.769745700344289929e+01
3.252373219544161032e+01,-3.608352179520053049e+00,3.771050015990664406e+01
3.251297123841627723e+01,-3.600240114860889573e+00,3.771654360239121928e+01
3.250318660113532587e+01,-3.619500678905560598e+00,3.771243295913208726e+01
3.251510962013593087e+01,-3.608062723765959934e+00,3.768463124841210288e+01
3.251262611231455679e+01,-3.614331643858469167e+00,3.769463699867510087e+01
3.251561245342209361e+01,-3.602460748744102936e+00,3.768685975335236549e+01
3.253103786116487584e+01,-3.616391784816084698e+00,3.771635378532607774e+01
3.252292488855954389e+01,-3.605365964617176289e+00,3.771305430802304670e+01
3.253368852817161638e+01,-3.612470172604535623e+00,3.769045934943261500e+01
3.252076471750270059e+01,-3.599666644760932233e+00,3.769510202321301051e+01
3.253093371639739217e+01,-3.603080795240238388e+00,3.767984700331244596e+01
3.252120019383202987e+01,-3.606291295034434352e+00,3.769086609192171267e+01
3.251613189064628529e+01,-3.610182964137701678e+00,3.770119866963622002e+01
3.251600533147931316e+01,-3.596722230947119403e+00,3.769574268080664581e+01
3.252438318631119785e+01,-3.582171513248549211e+00,3.770119907306037987e+01
3.251228417166879581e+01,-3.603707483967625524e+00,3.770626847464248499e+01
3.251749569441875565e+01,-3.620700050928891578e+00,3.770711229034519363e+01
3.251304117017744488e+01,-3.593139281091267012e+00,3.770245906179777506e+01
3.251963551557093979e+01,-3.617541163415958660e+00,3.768511992151954360e+01
3.253032159650014421e+01,-3.599417321682967241e+00,3.769901234015441105e+01
3.252831160206547167e+01,-3.631650227856302315e+00,3.769331793684748533e+01
3.252249456591425769e+01,-3.584008284784850229e+00,3.769078727529088013e+01
3.251935999216043882e+01,-3.609028479240818044e+00,3.769522171365559871e+01
3.254753287608348700e+01,-3.602549788118621699e+00,3.769066897881920397e+01
3.251948225197178743e+01,-3.618930073164519090e+00,3.770363962805792823e+01
3.251097711489839526e+01,-3.617448573177480586e+00,3.769600572789673976e+01
3.250590257801142968e+01,-3.608782636181599557e+00,3.770359687171092133e+01
3.249267602728970417e+01,-3.602418385177513560e+00,3.771532214030519725e+01
3.252206707863285118e+01,-3.604296108365018902e+00,3.770403012615537364e+01
3.252979226820419001e+01,-3.591474260112466510e+00,3.772873770197787024e+01
3.252956857246713440e+01,-3.604636543705715290e+00,3.768678664545046075e+01
3.251616249107253509e+01,-3.616765496825043780e+00,3.771081836138846910e+01
3.252547354834227633e+01,-3.594728293282698495e+00,3.770202682211711931e+01
3.252538268253319842e+01,-3.588445087325059291e+00,3.772433331803181744e+01
3.250715680883402570e+01,-3.618752701472226274e+00,3.768765557097059116e+01
3.251038262186772698e+01,-3.616319897725056798e+00,3.770473737616211451e+01
3.253046347989253206e+01,-3.620711723966831386e+00,3.769552156270230370e+01
3.251067946412684506e+01,-3.612542442241510443e+00,3.771003934475612596e+01
3.252611284667331404e+01,-3.615770963115820802e+00,3.770151103474603360e+01
3.250768337762898597e+01,-3.613000828225824801e+00,3.769798853495800017e+01
3.252666502913919544e+01,-3.618296290813418636e+00,3.770518791534551184e+01
3.251676889252346569e+01,-3.630583091935640550e+00,3.770194196391501151e+01
3.251894660738638265e+01,-3.610147923711183982e+00,3.770828716517306134e+01
3.250137366551220452e+01,-3.615120187987838740e+00,3.769853488563872190e+01
3.251947455117525720e+01,-3.618500565143367265e+00,3.769116576795051543e+01
3.252607040611894718e+01,-3.622116876623494353e+00,3.769366171643373065e+01
3.252215782544236333e+01,-3.614251978815245625e+00,3.772102444184202596e+01
3.251939618700604484e+01,-3.616618015754973214e+00,3.769921089567043992e+01
3.254176867219969438e+01,-3.609723429036028719e+00,3.769690948911122064e+01
3.250356319655534065e+01,-3.613929586663497950e+00,3.768952624095503978e+01
3.250151455363619135e+01,-3.593425053061389818e+00,3.769816178640386539e+01
3.250723462628952376e+01,-3.604686578132433983e+00,3.770908521051586604e+01
3.250518240973720197e+01,-3.620331255829840167e+00,3.770956621372760509e+01
3.251781615514370571e+01,-3.617374920362285806e+00,3.770366865582159477e+01
3.250948882952906160e+01,-3.602547605678141363e+00,3.769260624134724935e+01
3.250463652597573372e+01,-3.586087198952412791e+00,3.770018556371233842e+01
3.250846353080336115e+01,-3.608110819205430531e+00,3.771401061116938536e+01
3.252675429098154325e+01,-3.624527826849967216e+00,3.771255574483294026e+01
3.250407674405931147e+01,-3.636079681968690025e+00,3.771786121125283842e+01
3.253632468888547891e+01,-3.604699811078626581e+00,3.771913618460589390e+01
3.250641236564870695e+01,-3.623905875552888567e+00,3.769309359003148785e+01
3.251028243965381392e+01,-3.610204130806702771e+00,3.767153724630730238e+01
3.251445028635168910e+01,-3.612463653185126855e+00,3.769160435266740450e+01
3.251798883319177946e+01,-3.601200734272871795e+00,3.769237684771427155e+01
3.251845538402785252e+01,-3.613414156317647397e+00,3.769782011090607909e+01
3.251631476940590204e+01,-3.613442120547501357e+00,3.768028108367197859e+01
3.253105016086673373e+01,-3.610763401930696670e+00,3.770529950859076962e+01
3.252200307145306368e+01,-3.606406632612237928e+00,3.771329008332659072e+01
3.249874095022201459e+01,-3.589928625810297813e+00,3.771258893758889741e+01
3.251174868870148060e+01,-3.603443302264867310e+00,3.769916318290124480e+01
3.251456970247357248e+01,-3.601818828319223620e+00,3.771165245803092603e+01
3.251473036108830428e+01,-3.615360454995645068e+00,3.771357872574325398e+01
3.252763138669143217e+01,-3.628184531433451543e+00,3.770683669866374288e+01
3.250753900638708416e+01,-3.608327183530817273e+00,3.769386665385251689e+01
3.251262612116382655e+01,-3.628529566531589534e+00,3.769142554589146243e+01
3.250727816093733935e+01,-3.617065756801331577e+00,3.770359373072575693e+01
3.250837199871870098e+01,-3.597896513810149521e+00,3.770818994239525779e+01
3.252117348512931727e+01,-3.614831373681181681e+00,3.769340524194305431e+01
3.252244356858871299e+01,-3.605624140909548636e+00,3.769740267345601126e+01
3.253041591518383768e+01,-3.618121453769682638e+00,3.769971510298156403e+01
3.250551356602004205e+01,-3.621516855845095861e+00,3.768408625933253830e+01
3.251561810876490455e+01,-3.612281724124551285e+00,3.771976749799959094e+01
3.251716925703630068e+01,-3.620539420606261771e+00,3.771107529432381256e+01
3.252140912242735737e+01,-3.616651654773934244e+00,3.769924907609696163e+01
3.251176303683058677e+01,-3.598084565512356559e+00,3.769216695840440678e+01
3.252314958723502514e+01,-3.611237449919899589e+00,3.769742269681281499e+01
3.251877717520477518e+01,-3.611273520235931400e+00,3.771227588980936929e+01
3.251403630620874452e+01,-3.625378901072120019e+00,3.772238461904011331e+01
3.251363506330239517e+01,-3.601303114690946661e+00,3.771013338055415431e+01
3.251448191960557921e+01,-3.599511490438191963e+00,3.769992066626090121e+01
3.252584357297327955e+01,-3.608732275213275553e+00,3.770802007469499273e+01
3.250941096063106528e+01,-3.598845816385690011e+00,3.771634130550223318e+01
3.251819617840070009e+01,-3.610027964976018744e+00,3.769549220578937110e+01
3.252494022663982776e+01,-3.601728683946181064e+00,3.769951246804390621e+01
3.252299321277487110e+01,-3.609459239327740487e+00,3.770483896322553363e+01
3.252766330810940332e+01,-3.614929141995844919e+00,3.770011224671227978e+01
3.251436549731452175e+01,-3.603477855270669217e+00,3.771878317728040031e+01
3.254360799169265306e+01,-3.608570367565946402e+00,3.770454553196881164e+01
3.253632186795967129e+01,-3.614954751324410687e+00,3.769459210286371587e+01
3.252984220144165306e+01,-3.595531977141253055e+00,3.769556207895570310e+01
3.252243306983636728e+01,-3.611932713025828523e+00,3.769677456063273269e+01
3.251439013518264431e+01,-3.600822093610486885e+00,3.769035778579019080e+01
3.252172511965028434e+01,-3.613262567909432565e+00,3.769336527430468919e+01
3.251038280037451500e+01,-3.591838718409685161e+00,3.770131905459328436e+01
3.252723591874500642e+01,-3.598353075271994772e+00,3.772189858411474717e+01
3.252038381748409535e+01,-3.601427068559488021e+00,3.770578695499251154e+01
3.252975293161384940e+01,-3.615584071867786520e+00,3.770196363657481697e+01
3.251770208305096332e+01,-3.606359152596119166e+00,3.769769070331292227e+01
3.252209202716407788e+01,-3.598376692532549548e+00,3.770326025589590557e+01
