ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.543202760414052108e-03,-9.018205002370432034e-05,-2.214050056591006146e-03
3.543202725565486235e-03,-9.018205001086927752e-05,-2.214050112360085604e-03
3.543202690716918627e-03,-9.018204999803420760e-05,-2.214050168129164196e-03
3.543202655868351453e-03,-9.018204998519917834e-05,-2.214050223898241920e-03
3.543202621019782544e-03,-9.018204997236412197e-05,-2.214050279667319644e-03
3.543202586171213635e-03,-9.018204995952909270e-05,-2.214050335436397367e-03
3.543202551322642991e-03,-9.018204994669402278e-05,-2.214050391205473790e-03
3.543202516474071046e-03,-9.018204993385896642e-05,-2.214050446974549346e-03
3.543202481625499969e-03,-9.018204992102391005e-05,-2.214050502743624901e-03
3.543202446776926289e-03,-9.018204990818886723e-05,-2.214050558512699590e-03
3.543202411928352610e-03,-9.018204989535381086e-05,-2.214050614281773844e-03
3.543202377079777629e-03,-9.018204988251875449e-05,-2.214050670050847665e-03
3.543202342231202649e-03,-9.018204986968371168e-05,-2.214050725819921052e-03
3.543202307382625933e-03,-9.018204985684866886e-05,-2.214050781588993572e-03
3.543202272534048351e-03,-9.018204984401361249e-05,-2.214050837358065658e-03
3.543202237685470334e-03,-9.018204983117856968e-05,-2.214050893127136876e-03
3.543202202836891017e-03,-9.018204981834349976e-05,-2.214050948896208095e-03
3.543202167988311266e-03,-9.018204980550845694e-05,-2.214051004665278446e-03
3.543202133139730214e-03,-9.018204979267340057e-05,-2.214051060434347930e-03
3.543202098291148728e-03,-9.018204977983834420e-05,-2.214051116203417414e-03
3.543202063442565941e-03,-9.018204976700330139e-05,-2.214051171972486465e-03
3.543202028593982287e-03,-9.018204975416824502e-05,-2.214051227741554648e-03
3.543201993745397765e-03,-9.018204974133320220e-05,-2.214051283510621963e-03
3.543201958896812376e-03,-9.018204972849813228e-05,-2.214051339279688845e-03
3.543201924048227421e-03,-9.018204971566307591e-05,-2.214051395048755727e-03
3.543201889199639864e-03,-9.018204970282803310e-05,-2.214051450817821308e-03
3.543201854351051439e-03,-9.018204968999297673e-05,-2.214051506586886455e-03
3.543201819502463015e-03,-9.018204967715793391e-05,-2.214051562355951169e-03
3.543201784653874156e-03,-9.018204966432286399e-05,-2.214051618125015448e-03
3.543201749805283563e-03,-9.018204965148782118e-05,-2.214051673894079728e-03
3.543201714956691235e-03,-9.018204963865273770e-05,-2.214051729663143141e-03
3.543201680108099775e-03,-9.018204962581769489e-05,-2.214051785432204818e-03
3.543201645259507013e-03,-9.018204961298263852e-05,-2.214051841201266930e-03
3.543201610410912517e-03,-9.018204960014759570e-05,-2.214051896970328608e-03
3.543201575562317587e-03,-9.018204958731252578e-05,-2.214051952739389852e-03
3.543201540713721790e-03,-9.018204957447746941e-05,-2.214052008508449795e-03
3.543201505865125559e-03,-9.018204956164241305e-05,-2.214052064277509738e-03
3.543201471016528027e-03,-9.018204954880737023e-05,-2.214052120046569247e-03
3.543201436167929628e-03,-9.018204953597230031e-05,-2.214052175815627889e-03
3.543201401319330361e-03,-9.018204952313727105e-05,-2.214052231584685664e-03
3.543201366470730227e-03,-9.018204951030218757e-05,-2.214052287353743872e-03
3.543201331622129659e-03,-9.018204949746713120e-05,-2.214052343122800345e-03
3.543201296773528224e-03,-9.018204948463208839e-05,-2.214052398891857253e-03
3.543201261924925054e-03,-9.018204947179701847e-05,-2.214052454660912859e-03
3.543201227076321017e-03,-9.018204945896196210e-05,-2.214052510429968031e-03
3.543201192227717414e-03,-9.018204944612691928e-05,-2.214052566199022770e-03
3.543201157379112076e-03,-9.018204943329184936e-05,-2.214052621968077075e-03
3.543201122530505870e-03,-9.018204942045677944e-05,-2.214052677737130947e-03
3.543201087681898797e-03,-9.018204940762173662e-05,-2.214052733506183517e-03
3.543201052833291290e-03,-9.018204939478668026e-05,-2.214052789275236088e-03
3.543201017984681615e-03,-9.018204938195161034e-05,-2.214052845044288658e-03
