gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200037342784951022e+01,1.199999666011918862e+02,-3.387944686584803744e+00,1.005249458852154909e+01,4.175223706208277402e-02,2.956074590660566839e-02
3.200045791992398136e+01,1.200000614147976847e+02,-8.044311223788637832e+00,9.932707311995429222e+00,2.756223211963090836e-02,-6.223519620038425043e-02
3.200046816139035855e+01,1.199999902031396601e+02,2.035716069925887162e+00,1.001247110131489393e+01,-4.476752498947841191e-02,6.287261679872158116e-02
3.200046425773344083e+01,1.199999365166818706e+02,1.064418277118715395e+00,1.006886994887934428e+01,5.914884234442037425e-03,9.545996697787627328e-03
3.200050030127057710e+01,1.199999960179402905e+02,5.773400655894250555e+00,1.004694988989736792e+01,-7.265848810482691822e-02,3.234799936355842176e-02
3.200044136960114827e+01,1.199999353027826174e+02,-3.469209513313351145e+00,9.900828882179556700e+00,-7.491387281096965889e-02,-2.414207907380307161e-02
3.200050081987818373e+01,1.199999909931144373e+02,1.296458803570243035e+01,1.011363967122423624e+01,1.193219374842960541e-02,-5.636185534227115129e-02
3.200050592913117242e+01,1.199999382546849205e+02,3.509750738749893184e+00,9.997461523693496943e+00,5.736080450915805040e-02,-3.768440589497198262e-02
3.200055696788172810e+01,1.200000007109021851e+02,3.057540222479544045e+00,9.904412712424921494e+00,4.114517445451772171e-02,5.341817836917341078e-02
3.200052713120188486e+01,1.199999925651064814e+02,1.727559847175233898e+01,9.901663379169686863e+00,-3.012159619296428392e-02,-2.736056629819068678e-02
3.200058433081975551e+01,1.200001398345966095e+02,1.024267741438788093e+01,1.002997751203666787e+01,8.464530295307547136e-02,-3.877298731238068563e-02
3.200055645289702255e+01,1.199998862657618872e+02,1.589366091395373770e+00,1.000680135852342723e+01,6.099409163022626035e-02,-2.343887201268972723e-02
3.200050310294437850e+01,1.200000414272140858e+02,2.500480245057557394e+00,9.941420027176642193e+00,2.995817917440232302e-03,1.791072809933883306e-02
3.200055836611694104e+01,1.200000196138924053e+02,9.988320810096784630e-01,9.952237104711146642e+00,-4.953884945987587635e-02,-4.569214185442219134e-02
3.200058516278840415e+01,1.199999634051926165e+02,2.666789260076956936e+00,1.010333353787381583e+01,5.911983343609639868e-03,-8.209621169676955058e-03
3.200062076290780055e+01,1.200001236919516714e+02,-3.772714577749075815e+00,9.950509431624238843e+00,5.102860338576691718e-03,-9.081847324813580036e-02
3.200071919899942685e+01,1.200000125958331694e+02,-2.969546482701808099e-01,9.911902655804983198e+00,4.383955922751789358e-02,2.512883236588468044e-02
3.200059446873918034e+01,1.199999756072557631e+02,1.023903101412993522e+01,9.946607643683563538e+00,-5.150687460564414011e-02,1.131806283226901091e-02
3.200059731233428550e+01,1.199998626992586708e+02,9.399932123772218873e+00,1.006338688462102304e+01,6.281957983562266867e-02,-7.222944870313861843e-02
3.200055797265969204e+01,1.200000020745319915e+02,8.036393211868455566e+00,1.000056059687345567e+01,-6.231003481200223654e-02,-2.025386032686522092e-02
3.200060854714567427e+01,1.200000134988520557e+02,2.185104456915327287e+00,9.955698676841127082e+00,-8.704539607940561807e-02,-3.761094935766293168e-02
3.200064313107809966e+01,1.199998931775902662e+02,3.750590491174786933e+00,9.973303116829310255e+00,-1.083339815148791491e-01,-4.068495090570845019e-02
3.200063327767821164e+01,1.200000460249253109e+02,-2.024694320460900343e+01,1.004564629306291756e+01,8.977942454736581590e-02,-4.419496685426719390e-02
3.200069644277058245e+01,1.199999904089230540e+02,5.235181566416495791e+00,9.895681316255780402e+00,1.022273370564768663e-01,-1.024155990143991168e-01
3.200065900924705176e+01,1.200000332856516394e+02,5.470692078793735647e+00,9.961249544500214270e+00,-9.513261541713516345e-02,3.386375992743299868e-02
3.200072580526892096e+01,1.199999809745745125e+02,-2.786622360838806323e+00,1.000120343303285786e+01,2.323183779969123508e-02,1.364167693472679134e-03
3.200067571235786801e+01,1.200000172538323966e+02,-2.976521178984786964e+00,1.007383741476263950e+01,1.795828213548475091e-02,7.643927706915784603e-02
3.200069335028192086e+01,1.200000155694921773e+02,-3.484524597575622717e+00,9.967593085921585327e+00,1.999525412517309461e-02,-5.299278096137038929e-02
3.200066992721337300e+01,1.199999417431829443e+02,3.476807878857816725e+00,9.972478426899504811e+00,-6.477412693421756573e-02,-4.766012300182098649e-02
3.200078594026214773e+01,1.200000005967908265e+02,-9.664622733242190122e+00,9.999383220192926913e+00,2.866922622514845448e-02,-1.583086610381630177e-02
3.200074790813012982e+01,1.199999929129127878e+02,2.981299271102884063e+00,9.960447118074256423e+00,8.042056625267472725e-02,4.339817138959511933e-02
3.200079690026520751e+01,1.199999575494562976e+02,1.255321845636257905e+01,1.003268951449880930e+01,1.676044910303893173e-02,5.493050972331633974e-02
3.200064694089113715e+01,1.200000225412208152e+02,-1.071597776586076023e+01,9.953898911613089595e+00,6.808895826017652420e-02,-6.777912421607548872e-03
3.200077089214961745e+01,1.199999751899133571e+02,-2.739721350259919141e+00,1.001929882593978860e+01,-2.511627970687333247e-03,-5.927380553679877789e-02
3.200071382398449060e+01,1.200000581458293709e+02,1.334089550860456796e+01,9.894825648346536440e+00,-7.239435181144689146e-02,7.925134767365681066e-02
3.200076576069486123e+01,1.199999862542698423e+02,6.856697124687005651e-01,1.000210687947556565e+01,5.024415150067899211e-02,-3.010377314626891052e-02
3.200082345883901525e+01,1.199999687555815484e+02,5.710797772905320535e+00,1.005511713588382960e+01,1.197396058887640995e-02,-7.329390577274305651e-02
3.200076788651816884e+01,1.199999317138370714e+02,-4.545491548418866046e+00,9.976456195648337300e+00,2.881662098025735905e-02,-8.374973758210699226e-02
3.200084236778072011e+01,1.200000737586347270e+02,9.731597044054911549e+00,1.001133304360125109e+01,-2.184562609669961006e-02,-7.566061166037042762e-02
3.200089392461036653e+01,1.200000353416754706e+02,-6.043448125536282411e+00,1.002239038179812169e+01,1.604575279850149402e-02,3.861996449448724944e-02
3.200083599318769245e+01,1.200000829940776157e+02,2.178859072060226776e+00,1.000080581596536433e+01,-8.163409063524260101e-02,2.708183435842765469e-02
3.200079439498059486e+01,1.199999592477152390e+02,6.823690950126856114e-01,1.003967477453262980e+01,2.669810173961424584e-03,-6.547335286824666279e-04
3.200078496396139371e+01,1.200000145422198159e+02,-4.482532174538725656e+00,1.002436463814785839e+01,1.397514822948543040e-02,3.546179809685488099e-02
3.200088608150235814e+01,1.200000849590506107e+02,1.383451428028711572e+00,9.967509109071281515e+00,-9.272618865208769046e-02,-3.616819108274792888e-02
3.200090826914120612e+01,1.199999519247682116e+02,3.495078039752721910e+00,1.006451368429052806e+01,-6.652455798482063282e-03,-6.663268502009171701e-02
3.200089254124600302e+01,1.200000345375168678e+02,9.024013224434863645e+00,9.985386830248003776e+00,2.099629707920238047e-03,-1.024388702053586758e-01
3.200094896623048868e+01,1.200000603277732552e+02,-9.635618155911501503e+00,1.004300322716955129e+01,8.202746446913235928e-03,-6.316687694491206206e-02
3.200090102311320805e+01,1.199999660800328911e+02,-5.447893504292822264e-01,9.969111906367590592e+00,-6.221577996290465979e-04,-2.606132837725519402e-02
3.200087300065739271e+01,1.200000101735722637e+02,-1.118361534962390574e-01,1.001479825937452794e+01,2.611796540334207495e-02,1.083842495701020647e-02
