ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
9.999999999996775912e-01,-1.672628974630630547e-03,-9.793520602827946675e+00
9.999999999997097877e-01,-1.673368196225486545e-03,-9.793520533167942688e+00
9.999999999997387645e-01,-1.674107417954758892e-03,-9.793520463477166871e+00
9.999999999997648548e-01,-1.674846639818507871e-03,-9.793520393755615672e+00
9.999999999997883915e-01,-1.675585861816791594e-03,-9.793520324003289090e+00
9.999999999998095968e-01,-1.676325083949671210e-03,-9.793520254220187127e+00
9.999999999998285816e-01,-1.677064306217204400e-03,-9.793520184406311557e+00
9.999999999998456790e-01,-1.677803528619451878e-03,-9.793520114561658829e+00
9.999999999998611111e-01,-1.678542751156472407e-03,-9.793520044686234272e+00
9.999999999998749889e-01,-1.679281973828324536e-03,-9.793519974780030779e+00
9.999999999998875344e-01,-1.680021196635068980e-03,-9.793519904843055457e+00
9.999999999998987477e-01,-1.680760419576764718e-03,-9.793519834875301200e+00
9.999999999999088507e-01,-1.681499642653470948e-03,-9.793519764876773337e+00
9.999999999999179545e-01,-1.682238865865247086e-03,-9.793519694847471868e+00
9.999999999999261702e-01,-1.682978089212152761e-03,-9.793519624787396793e+00
9.999999999999334976e-01,-1.683717312694246737e-03,-9.793519554696542784e+00
9.999999999999401590e-01,-1.684456536311588863e-03,-9.793519484574915168e+00
9.999999999999461542e-01,-1.685195760064238553e-03,-9.793519414422513947e+00
9.999999999999514833e-01,-1.685934983952254787e-03,-9.793519344239335567e+00
9.999999999999563682e-01,-1.686674207975697197e-03,-9.793519274025383581e+00
9.999999999999606981e-01,-1.687413432134625630e-03,-9.793519203780652660e+00
9.999999999999645839e-01,-1.688152656429098633e-03,-9.793519133505151686e+00
9.999999999999681366e-01,-1.688891880859176055e-03,-9.793519063198873553e+00
9.999999999999713562e-01,-1.689631105424917309e-03,-9.793518992861818262e+00
9.999999999999742428e-01,-1.690370330126381160e-03,-9.793518922493991141e+00
9.999999999999767963e-01,-1.691109554963627888e-03,-9.793518852095388638e+00
9.999999999999791278e-01,-1.691848779936716042e-03,-9.793518781666010753e+00
9.999999999999812372e-01,-1.692588005045706336e-03,-9.793518711205857485e+00
9.999999999999831246e-01,-1.693327230290656450e-03,-9.793518640714928836e+00
9.999999999999847899e-01,-1.694066455671627098e-03,-9.793518570193226580e+00
9.999999999999863443e-01,-1.694805681188676612e-03,-9.793518499640747166e+00
9.999999999999876765e-01,-1.695544906841865056e-03,-9.793518429057494146e+00
9.999999999999888978e-01,-1.696284132631251411e-03,-9.793518358443465743e+00
9.999999999999900080e-01,-1.697023358556895090e-03,-9.793518287798661959e+00
9.999999999999910072e-01,-1.697762584618855725e-03,-9.793518217123082792e+00
9.999999999999918954e-01,-1.698501810817192731e-03,-9.793518146416728243e+00
9.999999999999926725e-01,-1.699241037151964871e-03,-9.793518075679598311e+00
9.999999999999934497e-01,-1.699980263623232426e-03,-9.793518004911692998e+00
9.999999999999941158e-01,-1.700719490231053727e-03,-9.793517934113015855e+00
9.999999999999946709e-01,-1.701458716975489272e-03,-9.793517863283563329e+00
9.999999999999952260e-01,-1.702197943856597392e-03,-9.793517792423331869e+00
9.999999999999956701e-01,-1.702937170874438584e-03,-9.793517721532326803e+00
9.999999999999961142e-01,-1.703676398029070962e-03,-9.793517650610546355e+00
9.999999999999964473e-01,-1.704415625320555025e-03,-9.793517579657992300e+00
9.999999999999967804e-01,-1.705154852748949536e-03,-9.793517508674664640e+00
9.999999999999971134e-01,-1.705894080314313693e-03,-9.793517437660559821e+00
9.999999999999974465e-01,-1.706633308016706910e-03,-9.793517366615679620e+00
9.999999999999976685e-01,-1.707372535856189468e-03,-9.793517295540024037e+00
9.999999999999978906e-01,-1.708111763832820132e-03,-9.793517224433594848e+00
9.999999999999981126e-01,-1.708850991946657665e-03,-9.793517153296390276e+00
9.999999999999983347e-01,-1.709590220197762783e-03,-9.793517082128408546e+00
9.999999999999984457e-01,-1.710329448586193164e-03,-9.793517010929654987e+00
9.999999999999985567e-01,-1.711068677112009525e-03,-9.793516939700122492e+00
9.999999999999986677e-01,-1.711807905775270845e-03,-9.793516868439819945e+00
9.999999999999987788e-01,-1.712547134576036540e-03,-9.793516797148738462e+00
9.999999999999988898e-01,-1.713286363514366023e-03,-9.793516725826883373e+00
9.999999999999990008e-01,-1.714025592590317842e-03,-9.793516654474252903e+00
9.999999999999991118e-01,-1.714764821803953145e-03,-9.793516583090847050e+00
9.999999999999992228e-01,-1.715504051155330046e-03,-9.793516511676665814e+00
9.999999999999993339e-01,-1.716243280644507525e-03,-9.793516440231709197e+00
9.999999999999994449e-01,-1.716982510271545864e-03,-9.793516368755977197e+00
9.999999999999994449e-01,-1.717721740036504260e-03,-9.793516297249473368e+00
9.999999999999994449e-01,-1.718460969939441694e-03,-9.793516225712194156e+00
9.999999999999994449e-01,-1.719200199980418448e-03,-9.793516154144136010e+00
