ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.601778621856641192e-03,-2.062058942525497721e-04,-2.117426318348024535e-03
3.601778545651062452e-03,-2.062960979905537051e-04,-2.117426447975019436e-03
3.601778469412144062e-03,-2.063863017284719591e-04,-2.117426577658716811e-03
3.601778393139885154e-03,-2.064765054663045610e-04,-2.117426707399115791e-03
3.601778316834285294e-03,-2.065667092040515381e-04,-2.117426837196217677e-03
3.601778240495345784e-03,-2.066569129417127277e-04,-2.117426967050019867e-03
3.601778164123065323e-03,-2.067471166792881840e-04,-2.117427096960524963e-03
3.601778087717445211e-03,-2.068373204167777714e-04,-2.117427226927731665e-03
3.601778011278483280e-03,-2.069275241541815714e-04,-2.117427356951640839e-03
3.601777934806181698e-03,-2.070177278914994213e-04,-2.117427487032251185e-03
3.601777858300539165e-03,-2.071079316287313481e-04,-2.117427617169563570e-03
3.601777781761556982e-03,-2.071981353658773248e-04,-2.117427747363578427e-03
3.601777705189233413e-03,-2.072883391029372972e-04,-2.117427877614294456e-03
3.601777628583570194e-03,-2.073785428399112110e-04,-2.117428007921712523e-03
3.601777551944566023e-03,-2.074687465767991205e-04,-2.117428138285833063e-03
3.601777475272220901e-03,-2.075589503136008088e-04,-2.117428268706654342e-03
3.601777398566536129e-03,-2.076491540503163844e-04,-2.117428399184178526e-03
3.601777321827510404e-03,-2.077393577869458201e-04,-2.117428529718404315e-03
3.601777245055144162e-03,-2.078295615234889533e-04,-2.117428660309332578e-03
3.601777168249436969e-03,-2.079197652599458382e-04,-2.117428790956961578e-03
3.601777091410390125e-03,-2.080099689963165019e-04,-2.117428921661293050e-03
3.601777014538002329e-03,-2.081001727326007818e-04,-2.117429052422326562e-03
3.601776937632274016e-03,-2.081903764687986508e-04,-2.117429183240061678e-03
3.601776860693206052e-03,-2.082805802049101089e-04,-2.117429314114497967e-03
3.601776783720795402e-03,-2.083707839409351290e-04,-2.117429445045637161e-03
3.601776706715045535e-03,-2.084609876768736569e-04,-2.117429576033477961e-03
3.601776629675955584e-03,-2.085511914127256654e-04,-2.117429707078020366e-03
3.601776552603524247e-03,-2.086413951484911004e-04,-2.117429838179265243e-03
3.601776475497752827e-03,-2.087315988841699347e-04,-2.117429969337211292e-03
3.601776398358640455e-03,-2.088218026197621413e-04,-2.117430100551859380e-03
3.601776321186187999e-03,-2.089120063552676388e-04,-2.117430231823209073e-03
3.601776243980394157e-03,-2.090022100906864543e-04,-2.117430363151260805e-03
3.601776166741259798e-03,-2.090924138260185066e-04,-2.117430494536014576e-03
3.601776089468785354e-03,-2.091826175612637685e-04,-2.117430625977469519e-03
3.601776012162969959e-03,-2.092728212964222400e-04,-2.117430757475626934e-03
3.601775934823814480e-03,-2.093630250314938127e-04,-2.117430889030486388e-03
3.601775857451318050e-03,-2.094532287664784866e-04,-2.117431020642047013e-03
3.601775780045480668e-03,-2.095434325013762345e-04,-2.117431152310309678e-03
3.601775702606302768e-03,-2.096336362361869482e-04,-2.117431284035273947e-03
3.601775625133784350e-03,-2.097238399709107088e-04,-2.117431415816939822e-03
3.601775547627924980e-03,-2.098140437055474080e-04,-2.117431547655308170e-03
3.601775470088725960e-03,-2.099042474400969645e-04,-2.117431679550378122e-03
3.601775392516185122e-03,-2.099944511745594595e-04,-2.117431811502149680e-03
3.601775314910303765e-03,-2.100846549089348118e-04,-2.117431943510623277e-03
3.601775237271082758e-03,-2.101748586432229129e-04,-2.117432075575798045e-03
3.601775159598519932e-03,-2.102650623774238170e-04,-2.117432207697674852e-03
3.601775081892616588e-03,-2.103552661115373886e-04,-2.117432339876254566e-03
3.601775004153373160e-03,-2.104454698455636549e-04,-2.117432472111535017e-03
3.601774926380788347e-03,-2.105356735795025887e-04,-2.117432604403516640e-03
3.601774848574863883e-03,-2.106258773133541358e-04,-2.117432736752200735e-03
3.601774770735597601e-03,-2.107160810471182691e-04,-2.117432869157587303e-03
3.601774692862990800e-03,-2.108062847807949615e-04,-2.117433001619674609e-03
3.601774614957043048e-03,-2.108964885143841045e-04,-2.117433134138463520e-03
3.601774537017754779e-03,-2.109866922478856983e-04,-2.117433266713954904e-03
3.601774459045126858e-03,-2.110768959812997427e-04,-2.117433399346147892e-03
3.601774381039156252e-03,-2.111670997146261565e-04,-2.117433532035042053e-03
