gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200066350249210245e+01,1.199999755720132129e+02,-4.598087224451476551e+00,1.008516154730427772e+01,6.115812078447055433e-02,-3.466596596010136644e-02
3.200057559337478352e+01,1.200000151579944543e+02,-3.691990255345304117e+00,9.984365402253368771e+00,-6.734869042062340688e-03,1.322079256906157942e-02
3.200064359788191837e+01,1.200000283375362926e+02,1.728468720288192317e+00,9.952651376684658047e+00,-4.131674504230635654e-03,1.611245124557496994e-02
3.200067960359395869e+01,1.200000409695447132e+02,-9.783230480012914398e+00,9.928298202431822261e+00,1.139470840043518146e-02,-1.008795138551943915e-01
3.200069903698199170e+01,1.200000043423930833e+02,2.377686362818861809e+00,9.963837454933868187e+00,5.481727470593383139e-02,6.683751319240062438e-02
3.200072014377769847e+01,1.200000172036940000e+02,-9.999492812453274482e+00,1.004774208168972116e+01,1.238315329564634859e-01,-3.968343162722019063e-02
3.200073036687240347e+01,1.199998799952933126e+02,1.510427951884935727e+00,1.004990837852180086e+01,-2.405308663226492574e-02,-5.582926976555735443e-02
3.200068299865047550e+01,1.200000339801364362e+02,-5.734642716460729872e+00,1.004011313218246215e+01,-1.169059905107386332e-02,9.190690757547710643e-02
3.200070091262958982e+01,1.200000643914612652e+02,-1.222076433551648300e+01,1.000953613414893084e+01,6.721001350865568602e-02,-9.192809512265287183e-03
3.200063642445179113e+01,1.200000333275836653e+02,8.170822479459653565e+00,1.002588607042560653e+01,3.276355432903386988e-02,6.279219595020182898e-02
3.200072414747961602e+01,1.200000535694034483e+02,1.126782188076701985e+01,1.001465567871367668e+01,-7.731852912306824699e-02,1.232425896757545491e-02
3.200067545028120009e+01,1.200000348932210272e+02,-2.022208690536296594e+00,1.006172183657381503e+01,1.337942908683058957e-02,-1.579544312163208911e-02
3.200070869423066711e+01,1.199999668987497472e+02,-6.451201804785964278e+00,1.002864013883206162e+01,-7.009481890414835659e-02,2.808922842284716434e-02
3.200077286792942033e+01,1.199999945541208035e+02,-1.061217343724000273e+01,1.001836242814275657e+01,-3.214533391442463833e-02,-1.033608380638295632e-01
3.200075839460567551e+01,1.200000125496105738e+02,-1.079756416575131084e+01,1.006173727294031117e+01,-1.939886674155339927e-02,-1.279016889879372454e-02
3.200070122200195755e+01,1.200000067296950590e+02,2.499598679455378392e+00,9.964620058204335606e+00,3.710803059287429845e-02,-7.067164782343858531e-02
3.200077557075351820e+01,1.200000269767512151e+02,1.111476115866040182e+01,1.001539106808654367e+01,3.159296298835689853e-02,-2.164593620575250288e-02
3.200078259887536802e+01,1.200000275820127200e+02,1.033977164379496472e+01,1.003230739697721674e+01,4.931229249864705483e-02,-5.343742862325611374e-03
3.200071039557742836e+01,1.200000286767787543e+02,1.172508898115009046e+01,9.970570571354384626e+00,-6.055592054373329369e-02,5.562182158754250955e-02
3.200090177645156331e+01,1.200000187806926277e+02,3.886823581913007253e+00,9.976249798626769305e+00,6.674635151386770771e-02,-8.129011430773111502e-02
3.200074197114994945e+01,1.199998961009887495e+02,1.085628768546977163e+01,1.006127371882326216e+01,1.494590649071567828e-02,-1.785700428085265287e-02
3.200075175895744906e+01,1.199999833939829159e+02,-6.045560189439211918e-01,1.005229399027899895e+01,-1.654357442213490875e-02,-3.929873452685801044e-02
3.200085239993245523e+01,1.199999346428306950e+02,8.877536985884209031e+00,9.958345079980022163e+00,4.690702753038396983e-03,-3.528452532453413976e-02
3.200087939390830627e+01,1.200000325507790393e+02,-6.605911057558397914e+00,1.008724224261361080e+01,6.495110808239216993e-03,3.447702299997668779e-02
3.200094834747756067e+01,1.199999996295492082e+02,3.749897975257665994e+00,9.984229575596737405e+00,4.328553119752336087e-02,2.524455110735089949e-02
3.200083435591964331e+01,1.200000473904006668e+02,1.652962594801457019e+00,1.006918173725591359e+01,8.895008152910621746e-02,-1.548417622075644318e-01
3.200088415148859156e+01,1.199999684543748941e+02,7.894290720604593581e+00,1.004669656813526757e+01,-3.578819767772138671e-02,2.535732132423825988e-02
3.200086165600323085e+01,1.200000110265610260e+02,-1.135142783475803796e+01,1.018208359529562479e+01,5.437746011648299238e-02,-4.274279201802976685e-02
3.200089216293153527e+01,1.200000866119395084e+02,1.738001512531610171e+00,9.933376895735094081e+00,2.921609437020838626e-02,-2.217618860128796679e-02
3.200087949142584165e+01,1.199998442220752963e+02,4.128769404839826684e+00,9.994617248964427603e+00,3.279012762820736684e-03,2.836275841076059401e-02
3.200089332426136934e+01,1.200000516804586681e+02,-1.056609736061840188e+01,1.007311551336757027e+01,2.707380953182007138e-02,-1.376838027539241741e-02
3.200085658882027673e+01,1.199999371506732331e+02,3.289643415801788873e+00,9.992126530091598013e+00,-1.489104149303258767e-03,1.121090761137172598e-01
3.200088823161430440e+01,1.199999410086245035e+02,-5.205408874261677532e+00,1.002081950174180314e+01,-3.018814018924863285e-03,-5.089398371802908438e-02
3.200092620471781402e+01,1.199999563832675733e+02,-6.337807235825497543e+00,1.018185501726913067e+01,-4.741942241595065166e-02,-6.774378466493380380e-02
3.200090238873016801e+01,1.199999864242280125e+02,-9.720180758785993191e+00,1.022726677756580216e+01,8.627560319515306664e-02,1.071494035314413812e-02
3.200093230441485304e+01,1.200000137073372883e+02,4.447866804044427802e+00,1.028124268792841001e+01,-2.992886126850911876e-02,-5.859763244778867786e-03
3.200098117065942205e+01,1.200000771794558716e+02,8.471125934424852955e-02,1.035127099916215165e+01,5.329182208767715978e-02,-1.848839008136382925e-02
3.200102901861225746e+01,1.200000233261810791e+02,2.558030162187342693e+00,1.047766943226409353e+01,1.269329963649687143e-01,2.239547450881960999e-02
3.200099521251460288e+01,1.199999940606744389e+02,1.664229637132578876e+00,1.068134327776049552e+01,-3.886728168885562190e-02,1.008861221142275388e-01
3.200094805663542274e+01,1.199999652822327363e+02,4.119267201104702125e-01,1.070522202930456324e+01,5.606226126866456494e-02,-2.281955988614693329e-02
3.200096440312120905e+01,1.200000709629213844e+02,1.445204643826248869e+01,1.075349004267289565e+01,-7.237015763810443481e-02,1.754437151949991489e-02
3.200092765285663177e+01,1.200000796551050541e+02,-5.678290968540739669e+00,1.091960405057805339e+01,-8.092415106076884801e-02,-5.959297230538551648e-02
3.200102611965687771e+01,1.200001224666925737e+02,-3.101539096459173805e+00,1.106121784528649421e+01,-1.631051515731636245e-02,-1.254108440864922999e-03
3.200097169713519918e+01,1.200000776308349941e+02,-8.282544318918255044e+00,1.104768340133854920e+01,-4.190401756656221902e-03,1.978101496786802355e-04
3.200102369358355503e+01,1.199998643972881638e+02,-2.282443110623349369e+00,1.124753412759806181e+01,-2.828992366112688742e-02,1.576577291600040481e-02
3.200098267488871073e+01,1.200000383983388588e+02,-1.572523879616736053e+01,1.133084666399582119e+01,-6.528855265507389587e-04,1.759019281390851799e-02
3.200116602250165698e+01,1.199998648519322444e+02,-6.393463106019930287e+00,1.141803616303012348e+01,-7.093021581579964097e-02,-2.438111612040479159e-02
3.200104450130424993e+01,1.199999426610174424e+02,-6.783423315989835167e+00,1.148495073174447079e+01,5.446733142256281884e-03,-5.477678332979268178e-02
3.200101891486733763e+01,1.200000364446264598e+02,1.140050747349761551e+01,1.164543164341185388e+01,-1.435688490164884479e-01,1.790500516982347981e-02
3.200110473613850814e+01,1.200000300145366765e+02,-1.300581008712921971e+01,1.169120331069039409e+01,-4.459912786812926522e-02,2.352900254079793446e-02
3.200107932189533244e+01,1.199999494067470067e+02,4.830509596273259376e+00,1.179704347969934375e+01,6.732541122733586014e-02,2.300623957864637772e-03
3.200118677100110887e+01,1.200000586091829717e+02,6.700381870642916127e+00,1.192651665961105145e+01,-8.051278085333109236e-02,1.184909761778769055e-01
3.200105636839148815e+01,1.199998662353712433e+02,4.816061420178607833e-01,1.197953688196190747e+01,1.067481238972295757e-02,-3.971910747281758719e-02
3.200114614076038322e+01,1.199999500940304245e+02,-1.151725545163571773e+01,1.214457045687908732e+01,6.546938031666950375e-02,-4.573230357678528812e-02
3.200117881976292722e+01,1.200000821684146359e+02,-6.287955327063053268e+00,1.222083698817189124e+01,-3.565592310411780375e-02,-5.900325754854779392e-02
3.200124698197777917e+01,1.200000822901436948e+02,-3.535736683546970127e+00,1.228411919672642938e+01,-3.634543513606156712e-02,4.068640088459063095e-03
3.200124023616828595e+01,1.199999669112550293e+02,2.879807997498349259e+00,1.229879200266207384e+01,-1.090233189203445446e-02,-7.495884323994302101e-02
3.200116245079257737e+01,1.200000027988470208e+02,-1.889057674983386503e+00,1.246519207324943146e+01,7.845020016703823512e-03,-7.572881508491511107e-03
3.200125728977510420e+01,1.200000208200962533e+02,4.859471570843565402e+00,1.256955064700382962e+01,-8.913686517623289896e-02,7.278021755258450021e-02
3.200113354593423054e+01,1.200000893248318476e+02,-6.723867415954691840e-01,1.277479855055006830e+01,1.020254222209640571e-02,-5.779704278268656126e-02
3.200122239233294863e+01,1.200000162529544525e+02,1.502102583025443305e+00,1.288954273203204792e+01,8.786279735799161494e-02,6.648192884968877336e-02
3.200119143544218758e+01,1.200001237546040755e+02,-1.168822805645465923e+00,1.289936123508803867e+01,3.838079196501903434e-02,-1.150449690394451420e-02
3.200125621904967943e+01,1.200000392910604887e+02,1.789840116475668452e+01,1.301084455269558582e+01,-1.332240007329482667e-02,-4.893696034383328980e-02
3.200119476200199387e+01,1.200001099535982263e+02,1.188924770434593903e+01,1.308934229228388979e+01,-9.317580025997147797e-02,-8.127289318931448306e-03
3.200114619433107777e+01,1.199999914455494832e+02,-5.327144685213012210e+00,1.324713206281930411e+01,-5.638103351881140757e-02,1.224275016095936058e-02
3.200120498967451965e+01,1.200000022387594072e+02,-6.517973388769224385e+00,1.331941535046365566e+01,-3.074853789021966474e-02,-6.741632415667568601e-02
3.200123130164074325e+01,1.200000338634866921e+02,-6.120253188480569762e+00,1.342664641720286767e+01,9.846582456156510732e-02,-6.265575618120119115e-03
3.200122842730694117e+01,1.199999504283623111e+02,-1.023630123080176091e+00,1.357715962388641984e+01,-8.403889563047986511e-02,6.055945891573075168e-02
3.200128643807628492e+01,1.199999543449031023e+02,-9.805943272317048098e+00,1.357809257667973313e+01,-4.637696334353455518e-02,-5.683228219546648460e-03
3.200129698318555427e+01,1.200000011542470730e+02,-1.422576539150496533e+00,1.375534373177094949e+01,1.767066820149823178e-02,4.104069380921091664e-02
3.200132222302654128e+01,1.199999682818679219e+02,-2.118700815816172006e-02,1.371895189224875544e+01,-1.479789102897370069e-02,-5.492359410606421216e-02
3.200120398962235413e+01,1.199999797644890975e+02,6.424621080799393980e+00,1.396241443733745058e+01,-7.033707148405596993e-03,-7.231808292068019235e-03
3.200144497284725986e+01,1.200000971079968224e+02,-1.454721305349958449e+01,1.401228967984936880e+01,-4.203369022851997927e-02,1.037417685922470412e-02
3.200123345110843331e+01,1.200000443580704683e+02,1.995762183268029233e+00,1.410517987852544941e+01,-2.514244487307611478e-02,1.270710367929101837e-02
3.200134375973742351e+01,1.199999319792722048e+02,-4.035845795133353953e+00,1.420612134609892152e+01,-5.971295649341151063e-02,-1.708527804920932647e-02
3.200129538398733331e+01,1.200000654071227473e+02,1.151518956188898990e+00,1.429351259285801312e+01,4.120170049426857828e-03,1.161737628433641423e-01
3.200139112133143016e+01,1.200000609427259235e+02,7.018263611503178012e+00,1.448922416369614119e+01,2.639811694847606430e-02,-6.213849489226671782e-03
3.200135132279260120e+01,1.199999024960927301e+02,8.351206087796779753e-01,1.453780117388435045e+01,-7.087106983973599783e-02,6.054941178707307081e-02
3.200149322579184741e+01,1.200000435822899476e+02,-1.016835099057623282e+01,1.461691602933746204e+01,1.051994659178629860e-01,3.674159992061762359e-02
3.200151357102969030e+01,1.199999697085900010e+02,-5.776332364457869240e+00,1.469372400005214274e+01,2.477089333572762841e-02,-1.559294422862045164e-02
3.200146331441391112e+01,1.199999311180073249e+02,-3.652469120428146088e+00,1.484072956469278282e+01,-5.699742808747332301e-02,7.657374734145214190e-02
3.200146086977997584e+01,1.200000188678797031e+02,3.599753985656192867e+00,1.491789445201506403e+01,-5.487589888214620092e-03,2.949728837116329105e-02
3.200142668857429840e+01,1.199999290546327018e+02,-9.136131617664585036e+00,1.503157074473292454e+01,3.569879459443857372e-02,-2.429108281742209038e-02
3.200150958623093089e+01,1.199999772796699347e+02,3.422529694012415469e+00,1.516432578717414614e+01,8.058456482868041337e-02,6.829754897973969174e-02
3.200146532471664784e+01,1.200000358042544235e+02,-8.193303985511402487e+00,1.516605001009389042e+01,9.928954090099159288e-03,-4.614587861723247302e-03
3.200155448672492042e+01,1.200000318844294753e+02,9.311965620552131284e+00,1.535561713599476263e+01,-8.315652493143424473e-02,-9.002401673243924304e-03
3.200150952642911761e+01,1.199999125334651779e+02,3.088656965152844602e+00,1.537113502410750421e+01,-8.091041204972257428e-02,-4.067995310433437234e-02
3.200151660452027613e+01,1.200000060593969806e+02,1.843230333030487778e+00,1.542775220515405010e+01,-8.205492152681964635e-02,-5.231466993916570468e-02
3.200150666688573153e+01,1.200000346185735793e+02,7.460101404172363004e+00,1.557609001093905299e+01,5.319563074583110590e-02,4.159055794498361242e-02
3.200156432627802872e+01,1.199999371982581948e+02,1.490963422901743662e+00,1.566833977024082181e+01,7.570951281307180050e-03,1.949371488430293176e-02
3.200158359347932446e+01,1.199999579997304409e+02,-1.434408969434678482e+01,1.577984443080269727e+01,3.088151776351674357e-02,2.561157832651576871e-02
3.200162557703080779e+01,1.199999498171455770e+02,-1.026531906063320498e+01,1.593382536306655695e+01,7.950681538957093605e-03,3.586493603956563640e-03
3.200165194183521322e+01,1.199999482540947042e+02,1.457760538854657995e+01,1.598195428960955766e+01,-1.291335507065689663e-02,-4.110291183902027579e-03
3.200163431934574021e+01,1.200000499844592383e+02,9.202775161302689799e-01,1.616204393470318124e+01,3.193185041148750153e-02,4.632502680103155190e-02
3.200161871402109881e+01,1.200000243958215975e+02,-9.902204251233679422e-01,1.617819309579707721e+01,3.215862166550717115e-03,-4.698262315674665152e-03
3.200162017663573977e+01,1.200000357638366495e+02,-7.910574065050357540e+00,1.631836893214520146e+01,-7.113390700585954518e-02,-5.992082509735274960e-03
3.200163410524511676e+01,1.199999491498963096e+02,7.665077156800190750e-01,1.642572737922768411e+01,5.578693460563273476e-02,2.363269946575986824e-02
3.200163001096176885e+01,1.200000259665844453e+02,-7.766744365224574898e-01,1.649042734891252238e+01,3.693623393452852483e-04,-2.289772192042463517e-02
3.200174680808841288e+01,1.200000902936242682e+02,7.269018580642447880e+00,1.664546336196784182e+01,1.818869479929949642e-02,4.961920289773442960e-02
3.200164205566488818e+01,1.200000507892729189e+02,-1.692622367746272261e+01,1.675396786892295253e+01,4.140476293035730282e-02,1.065150847236364133e-03
3.200170922829830289e+01,1.200000311287609804e+02,2.118537115655853231e+00,1.679566121025990810e+01,4.599564950826977999e-02,6.818903278600289830e-02
3.200166837046776891e+01,1.199999143502722347e+02,5.535307362322818392e+00,1.690432561848103887e+01,6.330651599535188495e-03,-7.932165565570939436e-02
3.200178149619866019e+01,1.199998210223144923e+02,3.137973394245078484e+00,1.706768766287410344e+01,-6.257709160122217062e-02,-1.183144292286375868e-02
3.200176460318439098e+01,1.200000188723024479e+02,2.663480921387008094e-01,1.714963385646014515e+01,1.153566201746198810e-01,3.379864664510564415e-02
3.200181601789897456e+01,1.199999959108244667e+02,-3.826966791210624219e+00,1.722809458683620676e+01,1.185561369890842862e-02,-4.144598454479348631e-02
3.200178374348841004e+01,1.200000536199495400e+02,7.080010966578074161e+00,1.732752498785424677e+01,-5.681154403794839297e-02,2.964601094832028036e-02
3.200177409964762631e+01,1.199999848600949122e+02,-1.844213805351606617e+00,1.735572240605396743e+01,-3.804709754787566345e-02,1.182488280150438276e-01
3.200178521586795455e+01,1.200000989784417698e+02,-1.735384951647914287e+00,1.756627124790100325e+01,-4.692633296495830886e-02,-3.670368279949097565e-03
3.200182804094732347e+01,1.200000020867668553e+02,-9.543629102273403220e+00,1.765301352944983648e+01,-5.784256674120663577e-02,-1.779105251684868702e-02
3.200185717566399290e+01,1.200000720842134285e+02,-2.320125692509472426e+00,1.765558148762445967e+01,-3.966923878932043790e-02,-1.738804717230104865e-02
3.200181866216983195e+01,1.200000699626758802e+02,-1.724846980245247963e+00,1.779921747998686143e+01,2.837288789120154253e-02,5.895193404396344150e-02
3.200187886291556083e+01,1.200000640273666761e+02,2.554676819216140427e+00,1.791713235666102833e+01,7.344655451366804977e-02,6.129273903476496754e-02
3.200192568588671804e+01,1.199999921292261007e+02,1.205271794697086563e+01,1.803748535497277672e+01,2.964190324093290974e-02,1.138099770262178956e-01
3.200201353644711588e+01,1.200000341210291879e+02,2.771637156579886518e+00,1.810225990981674471e+01,1.533254477673939159e-02,-1.018378117856188203e-01
3.200187553410928842e+01,1.200000558601061300e+02,1.513576126756292078e-02,1.820139933647633512e+01,3.685157117730748083e-02,-2.064271255038170605e-02
3.200193968597126570e+01,1.200000208929490384e+02,-4.588002376766367796e+00,1.831512263138301222e+01,-2.965560714711675330e-02,-9.538156245686230106e-02
3.200207073356853726e+01,1.200000075576460574e+02,7.829159555634980450e+00,1.843461772523121311e+01,4.465581195560731909e-02,1.993180390517918996e-02
3.200196569024137716e+01,1.199999615202376475e+02,7.267382210858641667e-01,1.851203160528948999e+01,1.018119465364475222e-02,-7.695461128224256875e-02
3.200201220216330000e+01,1.200000393213292682e+02,4.163032381556650563e+00,1.867000569337643867e+01,-2.477339999342606860e-02,8.632751801537025260e-02
