ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-7.728482146069296909e-04,-9.794826299160135363e+00
0.000000000000000000e+00,-7.728482340740212581e-04,-9.794826299892360311e+00
0.000000000000000000e+00,-7.728482535411127169e-04,-9.794826300624587034e+00
0.000000000000000000e+00,-7.728482730082039589e-04,-9.794826301356811982e+00
0.000000000000000000e+00,-7.728482924752947672e-04,-9.794826302089036929e+00
0.000000000000000000e+00,-7.728483119423855754e-04,-9.794826302821260100e+00
0.000000000000000000e+00,-7.728483314094762753e-04,-9.794826303553485047e+00
0.000000000000000000e+00,-7.728483508765667583e-04,-9.794826304285709995e+00
0.000000000000000000e+00,-7.728483703436569161e-04,-9.794826305017934942e+00
0.000000000000000000e+00,-7.728483898107468570e-04,-9.794826305750159889e+00
0.000000000000000000e+00,-7.728484092778367979e-04,-9.794826306482383060e+00
0.000000000000000000e+00,-7.728484287449264136e-04,-9.794826307214609784e+00
0.000000000000000000e+00,-7.728484482120157040e-04,-9.794826307946836508e+00
0.000000000000000000e+00,-7.728484676791049944e-04,-9.794826308679059679e+00
0.000000000000000000e+00,-7.728484871461940679e-04,-9.794826309411286402e+00
0.000000000000000000e+00,-7.728485066132830331e-04,-9.794826310143511350e+00
0.000000000000000000e+00,-7.728485260803716729e-04,-9.794826310875734521e+00
0.000000000000000000e+00,-7.728485455474600960e-04,-9.794826311607957692e+00
0.000000000000000000e+00,-7.728485650145483022e-04,-9.794826312340186192e+00
0.000000000000000000e+00,-7.728485844816362915e-04,-9.794826313072411139e+00
0.000000000000000000e+00,-7.728486039487242809e-04,-9.794826313804634310e+00
0.000000000000000000e+00,-7.728486234158120534e-04,-9.794826314536861034e+00
0.000000000000000000e+00,-7.728486428828995006e-04,-9.794826315269085981e+00
0.000000000000000000e+00,-7.728486623499867311e-04,-9.794826316001310929e+00
0.000000000000000000e+00,-7.728486818170739615e-04,-9.794826316733537652e+00
0.000000000000000000e+00,-7.728487012841608666e-04,-9.794826317465760823e+00
0.000000000000000000e+00,-7.728487207512475549e-04,-9.794826318197987547e+00
0.000000000000000000e+00,-7.728487402183339180e-04,-9.794826318930212494e+00
